40,"['Low-cost investing pioneer Vanguard has finally followed other peer brokerage firms in eliminating stock commissions entirely.', ""Charles Schwab was the first major broker to give investors zero-commission online trades, pressuring rivals to follow suit. Schwab announced on Oct. 1 that commissions would go from $4.95 for online trading of stocks and ETFs to zero. TD Ameritrade and ETrade quickly matched Schwab's move, and Fidelity followed a week later."", ""This move expands Vanguard's commission-free platform, which has included mutual funds since 1977 and nearly every ETF in the industry since 2018, a company release said."", ""Vanguard helped revolutionize the investment business by keeping costs as low as possible, an idea pushed by founder Jack Bogle. Bogle started Vanguard in 1975 under the name First Index Investment Trust and retired as Vanguard's chairman and CEO in 1996."", 'Given its history, Vanguard\'s announcement on Thursday is unsurprising, as lowering the cost of investing is ""business as usual for Vanguard,"" said Karin Risi, managing director of Vanguard\'s retail investor group, in the release.', '""For 45 years, we\'ve been dedicated to lowering the cost of index and active funds, ETFs, advice, and brokerage services to help investors achieve better outcomes,"" Risi said.', 'As the investment industry continues to move toward eliminating fees, Vanguard said it encourages investors to ""look beyond commissions and consider the all-in cost of their brokerage relationships, including fees, expenses, and opportunity costs.""', 'In addition to eliminating stock commissions, Vanguard also announced that it has plans to update its online experience and redesign its mobile app.']"
41,"['The first part of the new year could be tough for stocks as lackluster corporate earnings fail to justify indexes at record highs, according to Bank of America Merrill Lynch.', 'Savita Subramanian, the bank\'s chief quant and equity strategist, said in a note Thursday the current bull market ""feels toppy,"" noting the S&P 500\'s three-month earnings revision ratio was essentially flat between November and December. In other words, the corporate earnings outlook has not improved. She added December\'s ratio of 0.68 is also well below the long-term average of 0.86.', 'Stocks are coming off a blockbuster year in which the S&P 500 surged nearly 30% and hit record highs. The benchmark rose again to a new record on Thursday, the first trading day of 2020.', ""However, this strong performance now puts more pressure on companies to deliver strong corporate earnings. If they don't the broader market could be in for a rocky ride."", '""S&P 500 returns have displayed predictable patterns based on the pace of upward or downward revisions,"" Subramanian noted. ""Our near-term indicators suggest that markets could have a weak start to the year.""', 'Data from The Earnings Scout show analysts lowered their first-quarter profit estimates on 10 of the 15 companies that recently reported earnings. These companies include FedEx, Nike and semiconductor builder Micron Technology.', 'Corporate earnings were lackluster in the first three quarters of 2019 as growth remained flat in the first half of the year. In the third quarter, S&P 500 earnings fell by 2.2% on a year-over-year basis.', 'Bank of America is not too optimistic about the rest of 2020, either. Subramanian has a 3,300 target on the S&P 500. That represents just 2.1% upside from 3,230.78, where the broad index ended 2019.', 'To be sure, Subramanian has a more optimistic view about the rest of the decade. She expects the S&P 500 to return an average of 5% annually to investors throughout the 2020s and reach 5,050.', ""—CNBC's Michael Bloom contributed to this report."", ""WATCH: Subramanian says investing appears to have turned into an 'extreme sport'"", 'Subscribe to CNBC on YouTube.']"
42,"[""Warren Buffett may have a giant cash pile to burn but that doesn't necessarily mean he will compromise his long-standing value investing principles."", ""Over the past few months, the Oracle of Omaha has passed on different opportunities to acquire companies, big or small, as Berkshire Hathaway's cash grew to a record of $128 billion. In November, Buffett backed out of a bidding war after a slightly higher offer to buy hot technology distributor Tech Data."", 'On Thursday we learned he also declined to purchase luxury jeweler Tiffany when it was looking for a buyer last year.', ""Lofty market valuations could be holding back Buffett and his partner Charlie Munger, Berkshire's vice chairman, who have long been drawn to cheap companies with long-term prospects. Buffett has repeatedly said the premium for buying companies outright has gotten too rich for his liking partly due to competition from private equity companies and other players."", ""Stocks' historic run in 2019 has also driven multiples higher across the board and lifted most stocks. Berkshire's latest regulatory filing revealed the conglomerate only added one new stock during third quarter of 2019 — RH, formerly known as Restoration Hardware."", '""In recent years, the sensible course for us to follow has been clear: Many stocks have offered far more for our money than we could obtain by purchasing businesses in their entirety,"" Buffett wrote in his 2018 annual report. ""The companies in which we invested offered excellent value, far exceeding that available in takeover transactions.""', ""The billionaire duo commented on their tendency to reject invitations to top a takeover bid at Bershire's annual meeting way back in 1999 and it appears they haven't changed."", '""We do get approached occasionally. I should say, we get approached when somebody, occasionally, when somebody has a takeover bid. And they say, \'Would you like to top it or something?\' To which our answer, invariably, is no,"" Buffett said then, according to CNBC\'s Warren Buffett Archive, which houses videos and transcripts from 25 annual meetings going back to 1994.', 'Munger said, ""Well, we\'re very good at saying no.""', 'Buffett added, ""Charlie\'s better than I am, even.""', 'Today, Berkshire maintains large positions in value names including Bank of America, Coca-Cola, Wells Fargo, American Express and Kraft Heinz. Last year, Berkshire announced a $10 billion investment in Occidental Petroleum for the Anadarko takeover.']"
43,"['Stocks jumped to a record on the first trading day of 2020, and if the rally extends to the next four sessions, the market could be in for another good year going by an old Wall Street indicator.', 'The stock market\'s performance in the first five days of a given year can sometimes predict the market\'s direction for the rest of the year, according to the Stock Trader\'s Almanac, which studied the ""first five days"" phenomenon going back to 1950. When stocks finish that period higher, the S&P 500 has been positive 82% of the time at year-end with an average gain of 13.6%, according to Stock Trader\'s Almanac and CNBC calculations.', ""Still a lot can happen the rest of the year, especially with an election ahead. And the indicator's predictive ability could just be coincidental given that stocks rise most years."", 'That said, this is a time when big investors make their initial bets for the new year and could reveal their bias for the year.', 'It turned out to be accurate in 2019 when the S&P 500 rebounded from the worst December since the Great Depression, rising 2.7% in the first five trading days. The benchmark ended the year 28.9% higher, posting its best year since 2013.', 'The Dow Jones Industrial Average jumped 300 points to an all-time high  on Thursday. The S&P 500 and Nasdaq also hit record highs on the first day of 2020.', ""The market is now in the tail end of the so-called Santa Claus rally period, which historically has given stocks a boost. During the final five trading days of the year and the first two of the new year, the S&P 500 has posted a 1.3% gain on average since 1950, according to the Stock Trader's Almanac."", 'January also features one of Wall Street\'s favorite seasonal gauges — the January barometer. A higher January should mean a higher year, which is the thinking behind the Street\'s saying: ""So goes January, so goes the year.""', ""— CNBC's Nate Rattner contributed to this report.""]"
44,"['U.S. stock futures pointed to a strong start to the first trading session of 2020 as Wall Street carried its momentum from 2019. As of 7:50 a.m. ET, Dow Jones Industrial Average futures were up more than 150 points, while S&P 500 and Nasdaq 100 futures also indicated solid gains. Stocks had a banner year in 2019, with the S&P 500 rallying more than 28%. The Dow and Nasdaq jumped 22% and 35%, respectively, in 2019. To be sure, the New Year presents new challenges for investors as the 2020 U.S. presidential election looms.', ""The People's Bank of China announced on Wednesday it lowered the reserve requirement ratio for the country's banks by 50 basis points. This move is expected to inject 800 billion yuan in liquidity to the Chinese economy. The announcement lifted sentiment across global equities as Asian stock markets ended mostly higher overnight. In Europe, the French CAC 40 jumped 1.4% while the German Dax gained 0.9%."", 'Shares of the electric car maker jumped more than 1.6% in the premarket after an analyst at Canaccord Genuity hiked his price target to $515 per share from $375 per share. The new price target implies a 12-month upside of 23% from and is the highest among major Wall Street brokerages. ""While bears have feared demand issues as a function of tax credit expiration for Tesla, we suspect a solid Q4 combined with the robust Q3 should put these fears to rest and put to rest this issue as the credit expires,"" the analyst said in a note. Tesla shares are coming off a strong 2019, rising 25.7% in that time.', 'Japanese public broadcaster NHK said ousted Nissan boss Carlos Ghosn was allowed to carry a spare French passport while out on bail in Japan. The news shed some light on how Ghosn managed to escape Japan. Earlier this week, Ghosn said he left Japan to escape a rigged Japanese justice system where guilt is presumed."" Ghosn was arrested in Tokyo in late 2018 on charges of hiding income and enriching himself.', ""Sen. Bernie Sanders' campaign said the presidential hopeful ended the fourth quarter with $34.5 million in fundraising after hauling in more than $18 million in December. That haul easily tops that of former South Bend Mayor Pete Buttigieg, which took in $24.7 million in the fourth quarter, but it still trails the $46 million raised by President Donald Trump."", ""Correction: A previous version of this story misstated Canaccord's previous price target on Tesla."", 'Subscribe to CNBC on YouTube.']"
45,"['Check out the companies making headlines before the bell:', ""Anixter International – The networking equipment maker accepted a sweetened takeover bid worth $93.50 per share from private equity firm Clayton Dubilier & Rice. Bidding between Clayton Dubilier and industrial products distributor Wesco International has gone back and forth several times, following Clayton Dubilier's original $82-per-share offer."", 'Ford – The automaker\'s stock was downgraded to ""underperform"" from ""in-line"" at Evercore, which notes a significant valuation premium compared to General Motors and what it considers limited upside potential.', ""Boeing – Boeing lost out to Europe's Airbus as the world's largest jet-maker in 2019 for the first time since 2011. Airbus delivered 863 aircraft last year, more than industry watchers had expected."", 'Alphabet– A study found that an artificial intelligence system from Alphabet\'s Google unit was as good as radiologists at detecting breast cancer, and also showed promise in reducing detection errors. The study was published in the scientific journal ""Nature"".', ""HSBC – HSBC bank branches in Hong Kong were attacked and vandalized by protesters amid ongoing political turmoil. Hong Kong accounts for about half of the bank's profits."", 'Tesla – Tesla plans to deliver the second batch of China-made Model 3 sedans from its new Shanghai factory on January 7, according to a Tesla representative quoted by Reuters. Separately, Canaccord Genuity raised its price target on the stock to $515 per share from $375, saying the electric vehicle revolution will gather more speed in 2020.', ""Tiffany - Berkshire Hathaway's Warren Buffett declined the luxury goods maker's invitation to counter LVMH's takeover offer, according to a report in the Financial Times. Tiffany struck a deal in November to be bought by LVMH for $16.2 billion."", 'Fastly – Fastly was upgraded to ""overweight"" from ""neutral"" at Piper Jaffray, which cites valuation. Fastly, which specializes in online content delivery services, went public last May at $16 per share and closed Tuesday at $20.07.', ""PG&E – PG&E won a court ruling in a case versus the utility's bondholders. A California bankruptcy court ruled the utility only needs to pay 2.59% interest while under bankruptcy protection. Bondholders argued they were owed accrued interest at the original contract rate of as much as 6.05%."", 'Wells Fargo – The bank was downgraded to ""underperform"" from ""neutral"" at RW Baird, which said that leadership under new CEO Charles Scharf may lower expectations and provide an extended timetable for improving operating leverage.']"
46,"['BEIJING — In five minutes this past November, Chinese livestreamer ""Xin Ba"" sold 42.5 million sets of Whoo Korean skincare products, and made more than 400 million yuan  in sales during that day\'s shopping event, according to Kuaishou, the Tencent-backed video platform.', 'For many Chinese, it\'s the dream of overnight wealth, and the social mobility it can bring. For global brands, these internet personalities — ""key opinion leaders"" or KOLs — are emerging as the most effective way to reach China\'s hundreds of millions of shoppers.', ""Xin, whose full name is Xin Youzhi, is a self-proclaimed farmer's kid whose selling point is providing value for money. His conversational skills are hallmarks of his native Dongbei, the northeastern part of China that's known for a culture of fast-talking entertainers. It's also a three-province region bordering Siberia and North Korea, with an economy that's struggled to shake off industrial overcapacity."", '""They  are much more open in terms of being able to do ad lib comedy, responding on the spot, so that type of content appeals to audiences nationwide, even for people in the south,"" said Hao Wu, director of a 2018 documentary on Chinese livestreamers called ""People\'s Republic of Desire.""', 'In the early days of livestreaming, the region provided a ready pool of talkers — to whom viewers were willing to shower with virtual monetary gifts.', 'In fact, the three provinces of Dongbei had the highest proportion of professional livestreamers in 2018, according to Chinese social networking platform Momo. Citing official figures, the report said that by the middle of last year, China had more than 425 million livestreamers nationwide.', 'And the pie is growing.', 'For Kuaishou users with more than 1 million fans, transaction volume in the last 11 months grew 9 times, versus 34 times for those with 200,000 fans, Wang Yulin, CEO of Mockuai, a Kuaishou partner, said at a conference in Beijing on Dec. 17.', 'A Kuaishou representative noted these were third-party figures, and would not comment on reports the company is eyeing a U.S. IPO next year with a valuation of at least $25 billion.', 'But even as lesser-known brands turn to KOLs for help, the industry is still dominated by heavyweights, and increasingly demands professionalization.', ""About a year ago, one user's videos could easily gain traction, but now, a whole team needs to support that person, said Kelvin Zhao, who is based in Beijing and has spent the last four years working for a top content creator."", '"", the best time is over,"" said Zhao, according to a CNBC translation of his Mandarin-language remarks. Zhao noted it now costs at least as much to create a good short video as it does to make an online movie. ""To win is very hard, not impossible, but the investment you need to make is much higher.""', 'According to a report in March from industry research firm TopKlout, there are now at least 5,000 agencies known as ""multi-channel networks"" — which act as talent agencies connecting KOLs with brands and sometimes assisting with content production.', 'Pedro Yip, retail partner at consulting firm Oliver Wyman, said a middleman can get 10% to 25% in commission, of which a smaller share goes to the KOL. ""Income changes as popularity moves with the market,"" he said. ""Usually what happens is the price goes exponential.""', 'For those who gain that traction, career uncertainty remains high.', 'Five years since Wu started following a few livestreamers for his documentary, the director said they still make about the same income as before. But the overall growth in the fan base has plateaued as new video platforms such TikTok grab eyeballs.', '""They all try to have a backup,"" Wu said. ""But if you think about it, these people usually don\'t have college degrees ... They don\'t have any social capital, they don\'t know how to run a real-life business. They try to set up restaurant, bars, and they all fail.""', 'Even Xin, who has nearly 34.7 million followers on Kuaishou, knows livestreaming is not forever.', 'During a Dec. 12 shopping event, he said he needs to keep on improving himself, accumulate fans, and develop his own product supply chain, state media reported. Xin was not available for additional comment.']"
47,"[""The Dowrose 76.30 points, or 0.27% to end the day at 28,538.44. The S&P 500was up 0.29% to 3,230.78. The Nasdaq Composite ended the day up 0.30% at 8,972.60. Stocks traded in a tight range for most of Tuesday's session as Wall Street wrapped up a banner year."", 'Wall Street ended the year on with a slight gain in the final moments of trading. Earlier in the day, investors received news on the U.S.-China trade front. President Donald Trump announced he will sign phase one of the U.S.-China trade deal on Jan. 15. The S&P 500 and Nasdaq notched their biggest one-year gains since 2013.  Tuesday also marked the last trading day of the decade, with the S&P 500 notching a gain of more than 188% in that time.', 'Apple shares rose 0.73% while Mylan gained 3.45% and was the best-performing stock in the S&P 500. Meanwhile, shares of Chinese electric vehicle company NIO jumped 8.06% after Bank of America upgraded the stock to neutral from outperform.', ""Thursday's market session will feature the release of jobless claims and manufacturing data. Also, it will be the first trading day of the new year. Read more here."", 'Subscribe to CNBC on YouTube.']"
48,"[""Here's what you need to know about Thursday before you hit the door for New Year's Eve."", 'The U.S. stock market had one of its best runs in 2019, and the chance for a follow-up begins on Thursday when markets re-open.', 'The new year, however, may get off to a bumpy start. Tax-related selling and profit taking could cause a pullback in the early days of 2020, analysts say. And the outlook for the year is modest. The average price target for the S&P 500 among major market strategists is 3,330. This would be an increase of more than 3% for the year.', 'The most bullish strategist John Stoltzfus of Oppenheimer, projects the index will reach 3,500. That would be a jump of more than 8%.', 'The trade war with China is likely to be one of the major market stories in 2020. President Donald Trump said in a tweet on Tuesday that he will sign phase one of the trade deal with China on Jan. 15 and then go to Beijing at a later date as part of the phase two negotiations.', 'The Labor Department starts off the new year with initial jobless claims data for the final full week of December.', 'Economists polled by Dow Jones expect the number to be 225,000. This would be a slight increase from the previous week, when there were 222,000 new claims.', 'The headline numbers for the labor market were strong in 2019, with the main unemployment rate being below 4% every month since January. Wage growth, however, was more tepid.', 'The states with the biggest increases in initial claims for the last report were West Virginia, Illinois and North Dakota.', 'The latest manufacturing purchasing index from IHS Markit is also slated for a Thursday release. The flash manufacturing reading, which was released in the middle of December and is often used an estimate for the full month, came in at 52.5.', 'The previous full-month reading for the index was 52.6, with November notching the highest new order growth since January.', ""Last month's report also showed increasing demand from overseas and rising backlogs."", ""In the index, readings above 50 represent expansion in the sector, and readings below 50 represent contraction. The data from Markit has differed recently from a similar survey by the Institute for Supply Management, with the ISM's index coming in below 50 for four straight months. The ISM report for December will be released later in the week."", 'Major events ', '8:30 a.m. Initial claims', '9:45 a.m. Manufacturing PMI']"
49,"['Apple stock closed out a year of explosive growth on Tuesday, and another key metric reached a historic high, too.', ""Apple's trailing price-to-earnings, or P/E, ratio steadily climbed this year alongside its stock price. Apple began the year with a trailing P/E ratio just over 13, according to FactSet, below its five-year average of 16.2, before finishing 2019 at 24.7, its highest point since 2010."", ""The trailing P/E ratio is the price per share of a stock divided by earnings per share over the last 12 months. Investors often use it as a shorthand metric to determine how expensive a stock is, although it's not perfect, as it does not account for cash or debt and is based on past performance rather than future expectations."", ""The company's forward-looking P/E, which measures price-per-share divided by expected earnings over the next 12 months, is 21.8, which is also historically expensive. An increase in a company's P/E ratio could mean that investors expect earnings growth in the future, so they're willing to pay more now. However, it could also be a warning sign that the stock is overvalued."", 'Apple has typically had a low P/E ratio compared with its megacap tech peers.', 'When Apple\'s P/E was around 10 in 2016, venture capitalist Marc Andressen said in a tweet, since deleted, that Apple stock ""trades like a steel mill on its way out of business.""', ""While the current figure is unusually high for Apple, it's still below the average for the S&P 500 information technology index, which consists of 70 companies, but excludes internet companies including Facebook, Amazon, Netflix and Alphabet. The average P/E ratio in that index is now 26, up from 20 at the start of the year, according to FactSet."", ""A number of factors have driven Apple's P/E ratio up this year, Deutsche Bank analyst Jeriel Ong said, including an overall market drift and bearish expectations on Apple earlier this year. Investors previously modeled iPhones as a perpetually declining business, Ong said, but sentiment has improved and he now expects year-over-year growth."", '""Not only did near-term iPhone 11 expectations improve, investors began to look forward to the 5G 2020 iPhone cycle, which is expected to be a supercycle,"" he said, adding that Apple\'s wearable devices have performed well, too.', '""AAPL began to trade at a discount to the S&P 500 back in 2012 with the P/E multiple compressing to 10-12x at that point , so the idea that it should now trade at a 3-4x premium to the S&P500  is interesting indeed,"" he said.', ""Compared with the other megacap tech stocks, Apple's P/E ratio still ranks among the lowest. Amazon is finishing the year with a P/E of 81.8, Facebook's is 32.8, Microsoft's is 29.7, and Google-parent Alphabet's is 28.7.""]"
50,"['Stocks are on pace to log their best year of gains since 2013, and if history serves as a guide, the bullish momentum should continue through the next 12 months.', ""Stocks surged in 2019, with the S&P 500 jumping about 29%, logging 35 record closes as market sentiment remains high amid easing tensions over U.S.-China trade relations. The world's two largest economies agreed earlier this month to a so-called phase one trade deal. President Donald Trump plans to sign the deal with China at the White House on Jan. 15."", 'According to CNBC analysis using hedge fund trading tool Kensho, the S&P has had similar gains of at least 25% in a year on six other occasions. Following those moves, the trend continues with the index adding another 15% on average the following year, trading positively 100% of the time.', 'The S&P tech sector led the markets higher, up about 48% this year, with Apple and Microsoft in front, rallying 84.4% and 55.2%, respectively. They are the best-performing Dow stocks of the year and accounted for about 15% of the S&P 500′s overall gains for 2019.', '', 'The financials and communication services sectors also outperformed, gaining 31% and 30%, respectively.', 'The tech sector tends to lead as well, gaining 33% the next year, also trading positively in every instance.', ""This year's big gains came despite Monday being the market's worst day since early December. The Dow dropped 183 points, or 0.6%, pulling the S&P 500 and Nasdaq back 0.5% and 0.6%, respectively. Stocks were little changed on Tuesday.""]"
51,"['The ""Fast Money"" traders shared their first moves for the market open.', 'Steve Grasso was a buyer of Microsoft.', 'Steve Chiavarone was a buyer of the Russell 1000 Value ETF.', 'Dan Nathan was a buyer of Goldman Sachs.', 'Guy Adami was a buyer of Blackstone.', 'Disclosure', ""Trader disclosure:Steve Grasso is long AAPL, ACB, BHC, CAR, EVGN, GE, MSFT, OLN, PFE, SAVE, SHAK, SNAP, T, TSE, WRK Grasso owns Callable Trigger contingent yield note linked to SPX, RTY, and MXEA. Grasso's kids own EFA, EFG, EWJ, IJR, SPY, TUR. Steve Grasso's firm is long BIOS, CPB, CUBA, CTVA, DIA, ET, F, GDX, GE, GLD, GOLD, GSK, HPQ, IAU, IBM, ICE, KHC, MO, MSFT, NEM, NYCB, OXY, QCOM, QQQ, SLV, SNAP, SNGX, SPCE, SPY, T, TAP, VIAC, VXX, WAB, WDR, WRK, WRTC.Dan is long TLT March call spread. AMZN Feb put spread. AXP Jan calls. AAPL Jan puts. SBUX Jan calls. Guy Adami is long CELG, EXAS, GDX, INTC. Guy Adami's wife, Linda Snow, works at Merck.""]"
52,"['Check out the companies making headlines before the bell:', '  – Tencent Music is part of a consortium  in Universal Music Group from French media conglomerate Vivendi. Universal Music counts Taylor Swift and Lady Gaga among its artists. The deal values Universal Music at about $34 billion.', ""  – Boeing and Turkish Airlines reached a compensation deal for losses caused by the grounding of Boeing's 737 Max jet. The airline did not specify how much it received, but reports in a Turkish newspaper put the amount at $225 million."", '  – The ride-hailing company and food-delivery service Postmates  over a new law that could force the companies to treat their workers as employees rather than independent contractors. The law is set to take effect Wednesday.', '  – The bank is seeking 100% ownership of its futures joint venture in China, according to a Bloomberg report.', '  – Nio is up for a second day, after a Monday surge. The China-based electric car maker saw its stock jump after posting a smaller-than-expected loss and better-than-expected revenue and vehicle deliveries, despite a reduction in China electric vehicle subsidies.', '  – The company cut its fourth-quarter earnings guidance to 37 cents to 38 cents per share from the prior 44 cents to 45 cents. It also said it would slash its quarterly dividend to 25 cents per share from 55 cents a share. The provider of services for the crude oil industry cited challenges in the land-based U.S. oil market, among other factors.', '  – Sina announced a new $500 million share repurchase program. A prior $500 million repurchase program by the China-based online media company expires today.', '  – Occidental sold a variety of assets including the former Anadarko Petroleum headquarters and a former ConocoPhillips campus to   for $565 million.']"
53,"['2019 was a historic year for the S&P 500, and the benchmark has two stocks to thank.', ""Apple and Microsoft, which surged 85% and 54% this year, respectively, together accounted for nearly 15% of the S&P 500's advance in 2019, according to S&P Dow Jones Indices. Their influence to the cap-weighted index this year is greater than the next eight biggest contributors combined.The S&P 500 rallied more than 28% this year, its best annual performance since 2013."", ""The mega-tech duo's epic run this year also lifted them above the coveted $1 trillion level in market value, making them the only two U.S. companies in that elite market-cap club."", 'Shares of Apple posted their best year since 2009 as investors shook off trade-induced worries and turned bullish on its services and wearable device businesses. With the launch of Apple TV, Apple Watch and Airpods, Apple managed to offset some of the loss from waning demand for iPhones. Enthusiasm for the upcoming 5G cycle has also lifted the stock.', ""Apple's rally also defied analysts' wisdom. In fact, Apple has seen the biggest increase in analyst sell ratings this year among the 40 biggest companies, according to Bespoke Investment Group."", ""It's no surprise that Microsoft emerged as the other powerhouse that did much of the heavy lifting this year. The tech giant enjoyed strong growth in its core personal computing business as well as Windows commercial products, cloud services and gaming. Earlier this year, Microsoft also snagged a hotly contested $10 billion defense contract, beating out Amazon."", 'Bank of America named Microsoft one of its top software picks for 2020, saying the growth in its cloud computing segment could fuel a big run next year. The stock is also on track for its best annual performance since 2009.', ""— CNBC's Nate Rattner contributed to this report""]"
54,"[""The 10-year Treasury yield posted its biggest decline in eight years despite a year-end rebound that's softened the retreat."", ""The yield on the benchmark Treasury note has risen about 14 basis points in December to around 1.92%, but it's still down 76 basis points on the year,  its biggest annual drop since 2011. Bond yields move inversely to prices."", '', 'On Tuesday, the last trading day of the year, the yield on the 10-year Treasury note climbed about two basis points, while the yield on the 30-year Treasury note rose four basis points to about 2.38%. The bond market closed at 2 p.m. ET.', ""U.S. rates started 2019 in a downward spiral as investors fled risk assets and flocked to safety amid an escalated U.S.-China trade war and deteriorating economic data. Adding to rates' downward pressure was the anticipation that the Federal Reserve will lower borrowing costs to combat a slowing economy."", 'The central bank embarked on what it characterized as a ""mid-cycle adjustment,"" cutting borrowing costs three straight times, which further pushed rates down.', 'Over the summer, the yield on 10-year Treasuries dipped below those on two-year securities for the first time since before the financial crisis in 2007, an unusual phenomenon called yield-curve inversion that preceded previous recessions.', 'U.S. government debt yields started to rise across the board in September after the U.S. and China agreed on a truce in their tit-for-tat tariff war and started to negotiate a deal.', 'Investors began taking on more risk on the back of the optimism over U.S.-China trade relations. At the same time, economic data in the U.S. and overseas showed signs of improvement, which sparked a rally in yields.', 'In December, the 10-year Treasury yield posted its biggest monthly climb since September after the world\'s two largest economies agreed earlier this month to a so-called ""phase one"" trade deal. President Donald Trump said Tuesday he will sign the deal with high-level Chinese representatives at the White House on Jan. 15.', 'For 2020, many expect rates continue to rebound amid an improving economic outlook.', '""We\'re anticipating a bearish start to 2020 in Treasuries as economic optimism inspires a backup in rates and the hope that the Fed is able to avoid a recession lifts yields to begin the year,"" Ian Lyngen, BMO\'s head of U.S. rates, said in a note.']"
55,"['Daimler  is recalling 744,000 Mercedes-Benz vehicles in the U.S. - from model years 2001 through 2011 - because of a sunroof glass panel that could detach and pose a hazard.', 'The large recall covers more two dozen vehicles from C-Class, CLK-Class, CLS-Class and E-Class model lines. Owners who paid for repairs for the issue will also be able to seek reimbursements from Daimler.', 'Mercedes-Benz USA in December agreed to a $20M civil penalty over its handling of U.S. vehicle recalls following a year-long U.S. government investigation into 1.4M recalled vehicles.', 'Click to subscribe to real-time analytics on DDAIF', 'Now read: Tesla: Q4 Strong, Still Big Upside »', 'Try Seeking Alpha PREMIUM for unlimited analysis on DDAIF']"
56,"['Reacting to across-the-board selling in Gulf markets, Saudi Aramco  slipped 1.7% in late afternoon trade on Sunday, hitting 34.55 riyals  per share.', ""That's the lowest level since the oil giant started trading last month in the world's biggest initial public offering."", 'As tensions ratchet up in the region following the killing of Qassem Soleimani, the Kuwaiti index today plunged 4.1%, Saudi stocks slumped 2.2%, Dubai shares were down 3.1% and the Abu Dhabi index fell 1.4%.', 'Click to subscribe to real-time analytics on ARMCO', ""Now read: Saudi Aramco's Share Price: Market Manipulation Suggestions »"", 'Try Seeking Alpha PREMIUM for unlimited analysis on ARMCO']"
57,"[""Despite a poor year for the sector, marijuana funds have proved popular in North America, prompting plans by Canadian fund group Purpose Investments to launch Europe's first cannabis ETF on Jan. 13."", 'The Medical Cannabis and Wellness ETF will be listed in Germany and made available to investors in the U.K., Italy and Ireland.', ""The world's largest cannabis ETF, the U.S.-listed ETFMG Alternative Harvest , has $673M of assets and lost 28.5% last year, while the second largest fund, Canada's $327M Horizons Marijuana Life Sciences Index ETF , lost 33.8%."", 'Smaller cannabis ETFs: Global X Cannabis ETF , AdvisorShares Pure Cannabis ETF , Cannabis ETF , Cambria Cannabis ETF  and Horizons Emerging Marijuana Growers Index ETF .', 'Click to subscribe to real-time analytics on MJ', 'Now read: Scotts Miracle-Gro Is A Bullish Beast »', 'Try Seeking Alpha PREMIUM for unlimited analysis on MJ']"
58,"['""Let this serve as a WARNING that if Iran strikes any Americans, or American assets, we have targeted 52 Iranian sites , some at a very high level & important to Iran &  the Iranian culture, and those targets, and Iran itself, WILL BE HIT VERY FAST AND VERY HARD. The USA wants no more threats!"" President Trump wrote on Twitter.', '""The United States just spent Two Trillion Dollars on Military Equipment. We are the biggest and by far the BEST in the World! If Iran attacks an American Base, or any American, we will be sending some of that brand new beautiful equipment their way...and without hesitation!""', 'On Saturday evening, a rocket fell inside Baghdad’s heavily-fortified Green Zone near the U.S. Embassy, another hit the nearby Jadriya neighborhood and two more rockets were fired at the Balad air base north of the city, but no one was killed.', 'Increased military spending could make defense stocks a winning trade once again in 2020. The iShares U.S. Aerospace & Defense ETF  has rallied more than 70% since Trump was elected on Nov. 8, 2016, while the S&P 500 is up around 50% in that time.', 'Related tickers: LMT, NOC, GD, BA, HII, RTN, HON, UTX, ITT, TXT, LLL, COL, LHX, AVAV, KTOS', 'Click to subscribe to real-time analytics on ITA', 'Now read: Boeing Reports $8.1B In Cancellations »', 'Try Seeking Alpha PREMIUM for unlimited analysis on ITA']"
59,"[""Amazon's  top e-commerce exec in Germany says the company is considering opening stores in the region."", '""The fact is that we know that customers shop offline and that they like variety,"" Ralph Kleber tells German newspaper Welt am Sonntag.', ""Germany is Amazon's second largest market after the U.S."", 'Click to subscribe to real-time analytics on AMZN', ""Now read: Amazon's Stock May Rally Into Fourth Quarter Results »"", 'Try Seeking Alpha PREMIUM for unlimited analysis on AMZN']"
60,"['Town Sports International  is in the mix to acquire Flywheel Sports, according to Bloomberg.', 'Flywheel Sports is the operator of high-end spin studios and a long-time rival of SoulCycle  and Peloton Interactive .', 'Sources indicate Town Sports would offer its members access to Flywheel studios as part of a premium package if a deal is struck.', 'An announcement on an acquisition of Flywheel could arrive as early as next week.', 'Shares of Town Sports International broke 29% higher in AH trading yesterday following the Bloomberg report.', 'Click to subscribe to real-time analytics on CLUB', 'Now read: Manchester United: Improved Play Reduces Risk »', 'Try Seeking Alpha PREMIUM for unlimited analysis on CLUB']"
61,[]
